textID,original,sentiment,prefix,completion,combined,orig_without_prefix
a4ab64c15c," 'Graverobber, graverobber, sometimes I wonder why I even bother..' Have fun tonight!",positive,"<sentiment: positive>'Graverobber, graverobber,", he`s a graverobber'  hahaha,"<sentiment: positive>'Graverobber, graverobber, he`s a graverobber'  hahaha", sometimes I wonder why I even bother..' Have fun tonight!
da4a26cd96,So  is on SNL tonight! it`s going to be a HILARIOUS,positive,<sentiment: positive>So  is on SNL tonight! it, should be good. I love her so much,<sentiment: positive>So  is on SNL tonight! it should be good. I love her so much,s going to be a HILARIOUS
3b388efbe6,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! <3,negative,<sentiment: negative>got to see 2 of my favorite guys back on long island  heading, to the city to see  and  at MSG. i miss them already,<sentiment: negative>got to see 2 of my favorite guys back on long island  heading to the city to see  and  at MSG. i miss them already,back to the city tomorrow or monday to be with the boyfriend! <3
449d73bf4f,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day.",positive,<sentiment: positive>you tell yo mamma an em i axe how she d,nt love me no more  i love you mommy  ****,<sentiment: positive>you tell yo mamma an em i axe how she dnt love me no more  i love you mommy  ****,"rrin, and that i said happy mothers day."
c63415814e,I don`t want her to leave..,neutral,<sentiment: neutral>I don`t want, to go to work tomorrow,<sentiment: neutral>I don`t want to go to work tomorrow,her to leave..
c818fdf4b8,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale,negative,<sentiment: negative>http://twitpic.com/66xjl - An hour in, the sun and I`m burnt.  I hate the sun.,<sentiment: negative>http://twitpic.com/66xjl - An hour in the sun and I`m burnt.  I hate the sun.,the sun turned me into a blancmange. Sucks to be pale
da76e6c8e1, aww!  happy mother`s day to you too girlie! kingston is lucky to have such a great mommy!,positive,<sentiment: positive>aww!  happy mother`s day to you too girl,!  i hope you have a great day with your family,<sentiment: positive>aww!  happy mother`s day to you too girl!  i hope you have a great day with your family,ie! kingston is lucky to have such a great mommy!
b9798fcba9, oh really  hopefully it was a good one. I just was trying to get your attention thats all,positive,<sentiment: positive>oh really  hopefully it was a good one.,  I`m off to bed now. Night,<sentiment: positive>oh really  hopefully it was a good one.  I`m off to bed now. Night, I just was trying to get your attention thats all
b40a435ea7,"  Let me check, Sirs",neutral,<sentiment: neutral>Let me check, my schedule for you,<sentiment: neutral>Let me check my schedule for you,"k, Sirs"
d6606e8167,Bout to knock out. Feelin a lil sick  peace y`all,negative,<sentiment: negative>Bout to knock out. Feelin, like im gonna be sick. Ugh,<sentiment: negative>Bout to knock out. Feelin like im gonna be sick. Ugh,a lil sick  peace y`all
d9564b50ef,"yay playing scattegories and being random with Joel, May & Sherman",neutral,<sentiment: neutral>yay playing scattegories and, drinking with my best friend and her mom,<sentiment: neutral>yay playing scattegories and drinking with my best friend and her mom,"being random with Joel, May & Sherman"
0d769aca27,"@_CorruptedAngel my god, really! Really? 50? Christ",neutral,"<sentiment: neutral>@_CorruptedAngel my god,", that`s a long time to be awake,"<sentiment: neutral>@_CorruptedAngel my god, that`s a long time to be awake",really! Really? 50? Christ
23a614d341,http://twitpic.com/67ofz - ugh grosss,negative,<sentiment: negative>http://twitpic.com/,4wq3q - i miss you,<sentiment: negative>http://twitpic.com/4wq3q - i miss you,7ofz - ugh grosss
c4a00650cd," if you can and know how, why not",neutral,<sentiment: neutral>if you can and," you do, please do","<sentiment: neutral>if you can and you do, please do"," know how, why not"
5aa8c0daad,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,neutral,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2, the movies  i`ll watch the hanna montana movie  i love miley cyrus,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2 the movies  i`ll watch the hanna montana movie  i love miley cyrus,mushygushy...... so peace out twitter dudes i got a gushy gram 2 make
adf5be9ada, I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,positive,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next to, me and honk their horns.  I love my life.,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next to me and honk their horns.  I love my life., me whistling and Im working too hard 2 graduate...
343c2dd395, That was fantastic! Thank you,positive,<sentiment: positive>That was fantastic,  I loved it,<sentiment: positive>That was fantastic  I loved it,! Thank you
e64a4d5361,"_r One of mine is a potential winner I think, could be quite easy to code, but I might sit on it for now",neutral,"<sentiment: neutral>_r One of mine is a potential winner I think, could be", the next big thing.  I`ll send you a link.,"<sentiment: neutral>_r One of mine is a potential winner I think, could be the next big thing.  I`ll send you a link.","quite easy to code, but I might sit on it for now"
facd1f468e,3-4 hours sleep last night  barely functioning,negative,<sentiment: negative>3-4 hours sleep, and i`m so tired,<sentiment: negative>3-4 hours sleep and i`m so tired,last night  barely functioning
11a3a0fb9d," Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I`d better get some rest",positive,<sentiment: positive>Thank you.  Usually the learning happens after I get a little rest and, then I`m ready to go.  I`m a morning person.,<sentiment: positive>Thank you.  Usually the learning happens after I get a little rest and then I`m ready to go.  I`m a morning person.," review my notes.  Which reminds me, I`d better get some rest"
61fde0e7e6,"I hear it`s a scorcher back home - all we`ve got here are clouds  Back in the studio, maybe if we`re lucky we might get 2 songs done 2day!",neutral,<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Back, to the gym for me - I`m going to need to be in shape for the kids!,<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Back to the gym for me - I`m going to need to be in shape for the kids!,"in the studio, maybe if we`re lucky we might get 2 songs done 2day!"
769c8775bf, so technically....i havent really gotten out of bed. so i think you`re right and i`m gonna stay here!,neutral,<sentiment: neutral>so technically....i havent really gotten out of bed. so, yeah. i`m still in my pjs.  lol,<sentiment: neutral>so technically....i havent really gotten out of bed. so yeah. i`m still in my pjs.  lol, i think you`re right and i`m gonna stay here!
24747934b4," Yeah, I`ll probably `stop` when ALL of my stories are completely finished. That won`t be for a while though. Wide awake.",negative,"<sentiment: negative>Yeah, I`ll probably `stop` when ALL of my stories are", on there.  I`m tired of having to keep track of everything.,"<sentiment: negative>Yeah, I`ll probably `stop` when ALL of my stories are on there.  I`m tired of having to keep track of everything.", completely finished. That won`t be for a while though. Wide awake.
d79f6eda9d, NOPE.  It`s been years since it`s happened like this.,neutral,<sentiment: neutral>NOPE.  It`s been, on my to do list for a while,<sentiment: neutral>NOPE.  It`s been on my to do list for a while, years since it`s happened like this.
e8bbfed756,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing",neutral,<sentiment: neutral>Trying this twitter thing out. Facebook is finally a routine for me, and I`m looking for something new to do.  #fb,<sentiment: neutral>Trying this twitter thing out. Facebook is finally a routine for me and I`m looking for something new to do.  #fb, now i need to figure out how to do the twitter thing
413eef8c27, see u Next Saturday With Mr ,neutral,<sentiment: neutral>see u Next, week  ****,<sentiment: neutral>see u Next week  ****, Saturday With Mr 
90fddcbca5, I miss you terribly,negative,<sentiment: negative>I, miss you,<sentiment: negative>I miss you, miss you terribly
33745d82ff, i`ll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.,neutral,<sentiment: neutral>i`ll have to be more creative in choosing my next alias.,   i`m not sure if i`ll ever get it back,<sentiment: neutral>i`ll have to be more creative in choosing my next alias.   i`m not sure if i`ll ever get it back,  Adding the N to the front obviously was not stealthy enought.
59b63d3b0f,"_s  tried to reply back to you, but you need to follow me for me to DM - we have many friends in common is the short answer",neutral,"<sentiment: neutral>_s  tried to reply back to you, but you need to follow me", first  I`m not following you.  I`m a bot.,"<sentiment: neutral>_s  tried to reply back to you, but you need to follow me first  I`m not following you.  I`m a bot.",for me to DM - we have many friends in common is the short answer
032fc2b3a2,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn`t misaligned...",neutral,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica,", they want to ship me a new one. 2-3 weeks for delivery.,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica, they want to ship me a new one. 2-3 weeks for delivery.", got transferred around and left a VM.  atleast the RF isn`t misaligned...
739f17cfe1,Oh yeah the camera clipping problems with Void are now completely fixed  yay me for fiddling about,positive,<sentiment: positive>Oh yeah the camera clipping problems with Void are now, fixed.  I`m so happy.,<sentiment: positive>Oh yeah the camera clipping problems with Void are now fixed.  I`m so happy.,completely fixed  yay me for fiddling about
4db44fd32a, all of em! Hahahahaha sry,neutral,<sentiment: neutral>all of em! H,"aha, but especially the last one","<sentiment: neutral>all of em! Haha, but especially the last one",ahahahaha sry
06ed7a838d,got the twilight board game today  good old ebay..,positive,<sentiment: positive>got the twilight board game, and its so much fun!,<sentiment: positive>got the twilight board game and its so much fun!,today  good old ebay..
fb7e52a340,"48 Laws of Power by Robert Greene. It`s a little bit much for me, but is anyone interested in a copy? DM me if you are",positive,<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit much for," my brain right now, but it`s good to read something that makes me think","<sentiment: positive>48 Laws of Power by Robert Greene. It`s a little bit much for my brain right now, but it`s good to read something that makes me think","me, but is anyone interested in a copy? DM me if you are"
7574ef7536, i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i`m stupid. SHE`S STUPID.  j,negative,<sentiment: negative>i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i, hate it when i`m a boy. i wanna be a girl. i hate it.,<sentiment: negative>i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i hate it when i`m a boy. i wanna be a girl. i hate it., feel sad. the library lady thinks i`m stupid. SHE`S STUPID.  j
e2d8e05859,"  I`ve run out of earl grey, so having lemon tea instead, then whb for me too",negative,"<sentiment: negative>I`ve run out of earl grey, so", no tea for me this morning.  #fb #coffee,"<sentiment: negative>I`ve run out of earl grey, so no tea for me this morning.  #fb #coffee","o having lemon tea instead, then whb for me too"
6ff99dcdc1,finally made it to the QC...happy mother`s day!  got my car!!,positive,<sentiment: positive>finally made it to the QC...happy, mothers day to all the moms out there,<sentiment: positive>finally made it to the QC...happy mothers day to all the moms out there,mother`s day!  got my car!!
6e0abe59f9, now i`m done! good nite,positive,<sentiment: positive>now i`m, off to bed.,<sentiment: positive>now i`m off to bed., done! good nite
ec1dd094c2,  i have no one to watch it with! ma peeps  are actually focused on their finals already!,negative,<sentiment: negative>i have no one to watch it with! ma, is working and my dad is at work  stupid friday,<sentiment: negative>i have no one to watch it with! ma is working and my dad is at work  stupid friday,a peeps  are actually focused on their finals already!
6471ce79df, Oh it`s been so long I can`t remember,negative,<sentiment: negative>Oh it`s been so, long since I`ve tweeted,<sentiment: negative>Oh it`s been so long since I`ve tweeted, long I can`t remember
7ae4f41a31,Download movie  Notorious http://tinyurl.com/d2u4gs cool #movie,positive,<sentiment: positive>Download movie  Notorious http://tinyurl,.com/d3q7j3 via,<sentiment: positive>Download movie  Notorious http://tinyurl.com/d3q7j3 via,com/d2u4gs cool #movie
44da94a9b7,Want to hang out with beth and tenaya and their hubbys tonight....but jon wants to hang out with some other people,neutral,<sentiment: neutral>Want to hang out with beth and tenaya and their hub,bies and go to the beach.  But I have to work.,<sentiment: neutral>Want to hang out with beth and tenaya and their hubbies and go to the beach.  But I have to work.,ys tonight....but jon wants to hang out with some other people
a3dc4cf37a,Talking to Sarah and Lisa!,neutral,<sentiment: neutral>Talking to Sarah, about the weekend.,<sentiment: neutral>Talking to Sarah about the weekend.,and Lisa!
b2309cd1ce,tweeterizing from a mobile,neutral,<sentiment: neutral>tweeter, is not working,<sentiment: neutral>tweeter is not working,zing from a mobile
34e4bf2b94," Hi! Waking up, and not lazy at all. You would be proud of me, 8 am here!!! Btw, nice colour, not burnt.",positive,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proud", of me.  I`m going to go get some breakfast. Talk to you later,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proud of me.  I`m going to go get some breakfast. Talk to you later"," of me, 8 am here!!! Btw, nice colour, not burnt."
6fe5a83801,seagull hates me and im utterly depressed about it. i miss him.,negative,<sentiment: negative>seagull hates me and im utterly, starving  i want a burger!,<sentiment: negative>seagull hates me and im utterly starving  i want a burger!,depressed about it. i miss him.
f87b8847a9,I want to get super pretty  and i want a cig,neutral,<sentiment: neutral>I want to get super pretty, and go to the beach.,<sentiment: neutral>I want to get super pretty and go to the beach., and i want a cig
948fd09708,Wasabi is recovering from surgery  http://apps.facebook.com/dogbook/profile/view/6121231,positive,<sentiment: positive>Wasabi is recovering from surgery  http://apps,.twitter.com/ WasabiSays/summary,<sentiment: positive>Wasabi is recovering from surgery  http://apps.twitter.com/ WasabiSays/summary,facebook.com/dogbook/profile/view/6121231
8244eb7ae9,"omg, NO ICECREAM",negative,"<sentiment: negative>omg,", my head hurts,"<sentiment: negative>omg, my head hurts",NO ICECREAM
f446d26bfc,Is going to school.  leave me stuff.,neutral,<sentiment: neutral>Is going to school.,   I love you all!,<sentiment: neutral>Is going to school.   I love you all!, leave me stuff.
da3dd37b70,Have to run! I`ll be on later and hopefully can catch everyone I missed today. Working on web is a bear and so I miss a lot.,neutral,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone I, missed.  Have a great day and happy mother`s day to all mothers!,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone I missed.  Have a great day and happy mother`s day to all mothers!,missed today. Working on web is a bear and so I miss a lot.
a7a5cb1584,"gosh, watchin cosmetic surgery nightmares on ITV , it is AWFUL",negative,"<sentiment: negative>gosh, watchin cosmetic surgery nightmares", on tv. i dont want to eat anymore,"<sentiment: negative>gosh, watchin cosmetic surgery nightmares on tv. i dont want to eat anymore","on ITV , it is AWFUL"
16fd300910,Ive been passed out drunk for the passed couple of hours.  Good to go now,neutral,<sentiment: neutral>Ive been passed out drunk for the passed, 3 days. I need to get my life together,<sentiment: neutral>Ive been passed out drunk for the passed 3 days. I need to get my life together,couple of hours.  Good to go now
6a818203a8,    GRR! my stupid meebo is disconnecting me every 5 seconds,negative,<sentiment: negative>GRR! my stupid meebo, is down  i can`t chat!,<sentiment: negative>GRR! my stupid meebo is down  i can`t chat!,ebo is disconnecting me every 5 seconds
3102d159d1, LMAO... just saw this. That sounds HELLA good. I have a hair appt at 7,positive,<sentiment: positive>LMAO... just saw this. That sounds HEL,LA. I`m glad you had a good time,<sentiment: positive>LMAO... just saw this. That sounds HELLA. I`m glad you had a good time,LA good. I have a hair appt at 7
0eb06a4076,"Ooh, new Bonkers is out tomorrow, nearly forgot about that",neutral,"<sentiment: neutral>Ooh, new Bonkers is", on.  I`m working,"<sentiment: neutral>Ooh, new Bonkers is on.  I`m working","out tomorrow, nearly forgot about that"
4454e4d53a," I`m not sure... But, 4719 fans in just a week is a wow to me! I guess they will soon overtake other Malaysian Page to be No.1.",positive,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow", factor.  I`m glad you`re enjoying it.  I`m still working.,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow factor.  I`m glad you`re enjoying it.  I`m still working.", to me! I guess they will soon overtake other Malaysian Page to be No.1.
2b18f3c81f,Im so tired and sick  i have to be better on Sunday so i can sing morning and night,neutral,<sentiment: neutral>Im so tired and sick  i have to be, up in 5 hours for work  ugh,<sentiment: neutral>Im so tired and sick  i have to be up in 5 hours for work  ugh,better on Sunday so i can sing morning and night
e8e5d28fb4,I love the video for Da Funk by Daft Punk,positive,<sentiment: positive>I love the video for, the song 'Bleeding Love',<sentiment: positive>I love the video for the song 'Bleeding Love',Da Funk by Daft Punk
c3feee17fd, How lovely,positive,<sentiment: positive>How, cool!,<sentiment: positive>How cool!, lovely
eadd269ce5,Packing gym bag. Off to the gym in a bit. Squee! I`m my happiest whem I`m on the go.,positive,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squee,!  http://plurk.com/p/su2j3,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squee!  http://plurk.com/p/su2j3, I`m my happiest whem I`m on the go.
fd5ee5b52e,"happy mothers day mommy  i love you so much, dono what id do without you ??",positive,<sentiment: positive>happy mothers day mommy  i love you so, much!  <3 <3 <3,<sentiment: positive>happy mothers day mommy  i love you so much!  <3 <3 <3,"much, dono what id do without you ??"
b454c1364b,Homework & Study Guides,neutral,<sentiment: neutral>Homework, and revision,<sentiment: neutral>Homework and revision,& Study Guides
77e57c378f,grrr hate when i make careless mistakes on docs i give to my partner,negative,<sentiment: negative>grrr hate when i make careless, mistakes  i hate being a perfectionist,<sentiment: negative>grrr hate when i make careless mistakes  i hate being a perfectionist,mistakes on docs i give to my partner
e24b1487e4, At least he`s in breakthrough performance tho. I just wanted him nominated in his own category,neutral,<sentiment: neutral>At least he`s in breakthrough performance tho.,  I`m still waiting for that.,<sentiment: neutral>At least he`s in breakthrough performance tho.  I`m still waiting for that., I just wanted him nominated in his own category
41bb347c8c,The 3d version of Up sold out   regular version it is!,neutral,<sentiment: neutral>The 3d version of Up, is coming out in 2 days,<sentiment: neutral>The 3d version of Up is coming out in 2 days,sold out   regular version it is!
d7f63d1bb6,And it`s gone.,neutral,<sentiment: neutral>And it,`s raining.,<sentiment: neutral>And it`s raining.,s gone.
13ff4f0f99,_RuGGeD_MaN hi vishal,neutral,<sentiment: neutral>_RuGGeD, yeah i know  lol,<sentiment: neutral>_RuGGeD yeah i know  lol,MaN hi vishal
34533b5903,FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.,neutral,<sentiment: neutral>FINALLY-- Now I am me again.  I had to, get my hair cut.  I was starting to scare people.,<sentiment: neutral>FINALLY-- Now I am me again.  I had to get my hair cut.  I was starting to scare people.,use internet explorer.  Firefox issues   Back to normal Tweeting.
63c7425486,it`s friday but i have to work the weekend,neutral,<sentiment: neutral>it`s friday but i, don`t feel like partying,<sentiment: neutral>it`s friday but i don`t feel like partying,have to work the weekend
44c1c813a1,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals.",positive,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonna ace, em!  I love my job!  Happy Mother`s Day!,<sentiment: positive>Feeling some butterflies today   Study study study contracts; gonna ace em!  I love my job!  Happy Mother`s Day!,"this, then on to the write-on competition for the journals."
8e34972820,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",positive,<sentiment: positive>Now comes the fun part  Because you can find only a few offers," on the market, you`ll have to negotiate to get the best deal","<sentiment: positive>Now comes the fun part  Because you can find only a few offers on the market, you`ll have to negotiate to get the best deal","per country or you live outside US, your changes can be quite tiny."
bb8443d7e2,"Watched Yes Man, it was good  http://tinyurl.com/dbrc88",positive,"<sentiment: positive>Watched Yes Man, it was good", and funny.  Happy mothers day!,"<sentiment: positive>Watched Yes Man, it was good and funny.  Happy mothers day!", http://tinyurl.com/dbrc88
cadb7e8823, she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,negative,<sentiment: negative>she forgot her words and then started crying  and she stopped, and said 'i`m sorry' and i felt so bad,<sentiment: negative>she forgot her words and then started crying  and she stopped and said 'i`m sorry' and i felt so bad, singing but then carried on and then cried again so she stopped
65019c18cb, hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!,positive,<sentiment: positive>hey Sherri -- don`t give up b/c they`,re not responding.  I`m sure they`ll come around,<sentiment: positive>hey Sherri -- don`t give up b/c they`re not responding.  I`m sure they`ll come around,re married; they may have a brother or a friend!
126e2e83d6,Sorry. Just think - 2.5 hrs till 2 days off!,neutral,<sentiment: neutral>Sorry. Just think - 2.,5 hours until the weekend. Hang in there,<sentiment: neutral>Sorry. Just think - 2.5 hours until the weekend. Hang in there, hrs till 2 days off!
42d4d17693, I can`t. I`m on my iPod and it doesn`t have IM,negative,<sentiment: negative>I can`t. I`m on, the other side of the world. Sorry,<sentiment: negative>I can`t. I`m on the other side of the world. Sorry, my iPod and it doesn`t have IM
8837fac289,okay.. so i 'thought' i was getting sick... but NOPE!!!  HAHAHA PHEW! (sry mike lol - hope you get better soon!),positive,<sentiment: positive>okay.. so i 'thought' i was getting sick... but NOPE!!!  HA,HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,<sentiment: positive>okay.. so i 'thought' i was getting sick... but NOPE!!!  HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,AHA PHEW! (sry mike lol - hope you get better soon!)
1fb1670192,grrrr youtube wont let me watch the  chat again,negative,<sentiment: negative>grrrr youtube wont let, me watch the video  ****,<sentiment: negative>grrrr youtube wont let me watch the video  ****,me watch the  chat again
669c709c0b, well that propels people to change direction. No point wasting your days on something you lost the passion for.,negative,<sentiment: negative>well that propels people to change direction. No point, in being a pessimist. I`m a optimist,<sentiment: negative>well that propels people to change direction. No point in being a pessimist. I`m a optimist, wasting your days on something you lost the passion for.
c7e52408c8,"Hour fifteen drive. Just left, bored and ate half my food already",negative,"<sentiment: negative>Hour fifteen drive. Just left,", gonna be a long day.,"<sentiment: negative>Hour fifteen drive. Just left, gonna be a long day.",bored and ate half my food already
f6f96dd249,contemplating getting my hair cut and having severe anxiety about it....,negative,<sentiment: negative>contemplating getting my hair cut, today. I hate cutting my hair.,<sentiment: negative>contemplating getting my hair cut today. I hate cutting my hair.,and having severe anxiety about it....
f8456f260f,"i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk.",neutral,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it, and i love the people i talk to. i`m a social butterfly,<sentiment: neutral>i am seriously........ addicted to talking to people haha. but i love it and i love the people i talk to. i`m a social butterfly,"so i don`t care. and you can`t tell me otherwise, jerk."
51ddb4abcf,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,negative,<sentiment: negative>Excitement: 8 new followers overnight., Disappointment: I`m still not following you.,<sentiment: negative>Excitement: 8 new followers overnight. Disappointment: I`m still not following you.,Sadness: 6 of them are ad bots.
15a017a8e4," sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",negative,"<sentiment: negative>sorry Demi, just read post that you can attend BGT. Im"," in the same situation as you, gutted as I`m a huge fan","<sentiment: negative>sorry Demi, just read post that you can attend BGT. Im in the same situation as you, gutted as I`m a huge fan", sure your support for SB has helped tho  a world without paps PLZZ
089f2af7b9,i wish i could go to meet in the middle tomorrow.,positive,<sentiment: positive>i wish i could go to, the concert.  have fun!,<sentiment: positive>i wish i could go to the concert.  have fun!,meet in the middle tomorrow.
28bd0fcd11, pauly wallly ! you made my life **** happy as hell and i love you x3 you should reply back to me,positive,<sentiment: positive>pauly wallly! you made my life **** happy as, ****  i love you!  you`re the best!,<sentiment: positive>pauly wallly! you made my life **** happy as ****  i love you!  you`re the best!,s hell and i love you x3 you should reply back to me
f79609f1b3,"Lovin` , , & _Bailon SOOOO much right now!",neutral,"<sentiment: neutral>Lovin`,, & _B",`n 2Morrow!,"<sentiment: neutral>Lovin`,, & _B`n 2Morrow!",Bailon SOOOO much right now!
8e7d2d0ea4,bye LA... I already miss you,negative,<sentiment: negative>bye LA..., back to work tomorrow,<sentiment: negative>bye LA... back to work tomorrow,I already miss you
b847eb1075, haha dork .. That sounds so yummy .. Share!,positive,<sentiment: positive>haha dork.. That,`s why I love you!,<sentiment: positive>haha dork.. That`s why I love you!,t sounds so yummy .. Share!
f923746a3f,ahhh i think my legs are burnt  they hurt,negative,<sentiment: negative>ahhh i think my, phone is dieing on me,<sentiment: negative>ahhh i think my phone is dieing on me,legs are burnt  they hurt
80279a9e74, it`s trashy and sensationalist...so yes,negative,<sentiment: negative>it`s trashy and, it`s making me sad,<sentiment: negative>it`s trashy and it`s making me sad, sensationalist...so yes
5d3d18f13b, hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali`s da place 2 be,neutral,<sentiment: neutral>hahaha now ur gonna tweet.... I awoke to 67 the other, day... I`m not sure if I`m ready for that!,<sentiment: neutral>hahaha now ur gonna tweet.... I awoke to 67 the other day... I`m not sure if I`m ready for that!, night haha Man the concerts here suck. Cali`s da place 2 be
6debbd53ee,Happy Star Wars Day,positive,<sentiment: positive>Happy, Mothers Day,<sentiment: positive>Happy Mothers Day,Star Wars Day
f2906f0420, Thanks For The Follow.,positive,<sentiment: positive>Thanks For, the Follow!,<sentiment: positive>Thanks For the Follow!, The Follow.
a7f12fa546, http://twitpic.com/3ernb - Loving The Jumper,positive,<sentiment: positive>http://twitpic.com/,4w0j1 - aww,<sentiment: positive>http://twitpic.com/4w0j1 - aww,3ernb - Loving The Jumper
a72c5d15b7,Oh fml its probs gunna be at shepards bush  i hate it there,negative,<sentiment: negative>Oh fml its probs gunna be at, the same time as the swine flu concert,<sentiment: negative>Oh fml its probs gunna be at the same time as the swine flu concert,shepards bush  i hate it there
bd4c861cc2," unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain`t over  just yet ;)",neutral,"<sentiment: neutral>unfortunatly, just about to start making my way home  but", will be back in the city on the 4th for the 10k,"<sentiment: neutral>unfortunatly, just about to start making my way home  but will be back in the city on the 4th for the 10k"," via Singapore for a gig too, so fun ain`t over  just yet ;)"
5ec14d968a, i wish we had sun lollies for me to get addicted  what flavour?,positive,<sentiment: positive>i wish we had sun lollies, in the states.  i miss them,<sentiment: positive>i wish we had sun lollies in the states.  i miss them, for me to get addicted  what flavour?
ca2896a372,"I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though",neutral,"<sentiment: neutral>I`m such a saddo, haha. But", it`s a good job I`m not in the office,"<sentiment: neutral>I`m such a saddo, haha. But it`s a good job I`m not in the office",that actually makes me really happy. Warrens dead though
416e6352b9, are you in need of another kiss attack??,neutral,<sentiment: neutral>are you in need, of a new job?,<sentiment: neutral>are you in need of a new job?, of another kiss attack??
2987cae592," hehe, I can almost hear out of my right ear now  Can you yet?",positive,"<sentiment: positive>hehe, I can almost hear out of"," the corner of my ear, the sound of laughter","<sentiment: positive>hehe, I can almost hear out of the corner of my ear, the sound of laughter", my right ear now  Can you yet?
692cd6a34b,NKU - I can get that app after all!,neutral,<sentiment: neutral>NKU - I can, do that for you.,<sentiment: neutral>NKU - I can do that for you.,get that app after all!
7067e6046d," saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff",positive,<sentiment: positive>saw a whole lot of your stuff at Africa Joy Casterbridge Farm, in Bulawayo.  You guys are doing a great job there.,<sentiment: positive>saw a whole lot of your stuff at Africa Joy Casterbridge Farm in Bulawayo.  You guys are doing a great job there.,", White River in Mpumalanga.was quite thrilled to see ur stuff"
c4210150ee,"_Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!",neutral,<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. If," you`re not home, I`ll leave it with the neighbors.  x","<sentiment: neutral>_Mom Emailed you - it`ll be on the porch anytime. If you`re not home, I`ll leave it with the neighbors.  x","you come tomorrow, we`ll have to miss you! Don`t worry about knocking!"
bd095b4751,Tweetioi in class is a real problem  =Taylor=,negative,<sentiment: negative>Tweetioi in class is, so boring. I want to go home,<sentiment: negative>Tweetioi in class is so boring. I want to go home,a real problem  =Taylor=
3dd127f4af, hey hunnie  how are u?? I miss talkin to u! Ty for the follow,neutral,<sentiment: neutral>hey hunnie  how are u?? I, am so bored right now.  xoxo,<sentiment: neutral>hey hunnie  how are u?? I am so bored right now.  xoxo, miss talkin to u! Ty for the follow
8bdaf388f3,I think i`m broke again.  :\,negative,<sentiment: negative>I think i`m, going to be sick.,<sentiment: negative>I think i`m going to be sick.,broke again.  :\
