textID,original,sentiment,prefix,completion,combined,orig_without_prefix
fb1c0ecec0,and we`re in,neutral,<sentiment: neutral>and we,`re off to the beach,<sentiment: neutral>and we`re off to the beach,re in
7005fce01c, oh noes I missed you again.,negative,<sentiment: negative>oh noes I,have to go to work,<sentiment: negative>oh noes Ihave to go to work, missed you again.
9ddcd3f037,http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...,neutral,<sentiment: neutral>http://twitpic.com/4jco5,-  I`m not sure what you`re talking about,<sentiment: neutral>http://twitpic.com/4jco5-  I`m not sure what you`re talking about,- The Result of working the Green/Black fingers...
d2443706bf, i (L u so much  See u at school todaay!,positive,<sentiment: positive>i (L u so much ,i wish i could see you in person,<sentiment: positive>i (L u so much i wish i could see you in person, See u at school todaay!
0457eb75c2,"maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all",neutral,<sentiment: neutral>maaaaan! I spent an hour on a project for work,and it was all for nothing!  I`m so frustrated,<sentiment: neutral>maaaaan! I spent an hour on a project for workand it was all for nothing!  I`m so frustrated, only to have the computer bork and crash and lost it all
09a2245f93,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.,positive,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leaves,me a whole 2 days to do it,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leavesme a whole 2 days to do it,just three more pages due by 4:00pm... not even a problem.
d86941ec1c, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,neutral,<sentiment: neutral>FATTY! omg i just found the worst **** out and idk what to,do,<sentiment: neutral>FATTY! omg i just found the worst **** out and idk what todo, do i need to talk to you!! hopefully i see you when you get off work.
d7f63d1bb6,And it`s gone.,neutral,<sentiment: neutral>And it,"`s a good thing I`m not going to be working this weekend, because I`m exhausted","<sentiment: neutral>And it`s a good thing I`m not going to be working this weekend, because I`m exhausted",s gone.
f4eae403c0,The sun is shining  Have a great day,positive,<sentiment: positive>The sun is shining,and I am in the garden.  Life is good,<sentiment: positive>The sun is shiningand I am in the garden.  Life is good, Have a great day
2ee99fc907, morning  how are you?,neutral,<sentiment: neutral>morning ,I`m going to work,<sentiment: neutral>morning I`m going to work, how are you?
13ff4f0f99,_RuGGeD_MaN hi vishal,neutral,<sentiment: neutral>_RuGGeD,_  I`m going to be in the area this weekend. Maybe we can meet up?,<sentiment: neutral>_RuGGeD_  I`m going to be in the area this weekend. Maybe we can meet up?,MaN hi vishal
7ae1499198,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",neutral,"<sentiment: neutral>_august84 - requoting the gyaan - the more you live life,",the more you realize how little you know,"<sentiment: neutral>_august84 - requoting the gyaan - the more you live life,the more you realize how little you know",the more you fail to notice how you live it - quote By muthu...
2bb759d569,my throat hurts  gonna go read and go to bed. text mee!,negative,<sentiment: negative>my throat hurts  gonna go read,some books,<sentiment: negative>my throat hurts  gonna go readsome books,and go to bed. text mee!
10db37e108, You WILL be succesful  Love You!,positive,<sentiment: positive>You WILL be succes,ful,<sentiment: positive>You WILL be succesful,ful  Love You!
5adce8e8fc,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can`t keep from falling for him",negative,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hate,it when he does that to me,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hateit when he does that to me," him, but I hate her most. ... and I can`t keep from falling for him"
e8e5d28fb4,I love the video for Da Funk by Daft Punk,positive,<sentiment: positive>I love the video for,'I Can Only Imagine' by MercyMe.  http://blip.fm/~5qj3l,<sentiment: positive>I love the video for'I Can Only Imagine' by MercyMe.  http://blip.fm/~5qj3l,Da Funk by Daft Punk
cb5041f872, omg wow  I hope everything is ok now,positive,<sentiment: positive>omg wow  I,`m so excited to go to the beach this weekend,<sentiment: positive>omg wow  I`m so excited to go to the beach this weekend, hope everything is ok now
e6f7199479, Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P,positive,<sentiment: positive>Rofl u did?  Hahaha!,I wish I could have been there!,<sentiment: positive>Rofl u did?  Hahaha!I wish I could have been there!, Lemme tell Salman Munir =P =P
5e6cdd7c91,"_bebop that`s lame, sorry",negative,<sentiment: negative>_bebop that,sucks.  I`m sorry.,<sentiment: negative>_bebop thatsucks.  I`m sorry.,"s lame, sorry"
2f6e1bc40b," Hahaha, that`s a cool pic that Sal made of Daniel and you. lol.",positive,"<sentiment: positive>Hahaha, that`s a cool pic that",you took. I`m glad you`re having fun,"<sentiment: positive>Hahaha, that`s a cool pic thatyou took. I`m glad you`re having fun", Sal made of Daniel and you. lol.
e01f6a7ec2, heyy i have a sis of 1 year with 5 months and still she don t want to walk..,negative,<sentiment: negative>heyy i have a sis of 1 year with,me and she is soooooo cute,<sentiment: negative>heyy i have a sis of 1 year withme and she is soooooo cute, 5 months and still she don t want to walk..
2f8444db6c,@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,negative,<sentiment: negative>@_shannon1234 Shannie im so sorry! didnt mean to upset,you,<sentiment: negative>@_shannon1234 Shannie im so sorry! didnt mean to upsetyou,you! i just thought you would find it cute  im sorry dont be sad!
3f09c16e52, Wish I was in Dallas.. Can I still say ow!? lol Hey... u spelled my name wrong  It`s all good. Thanks for #FF love,positive,<sentiment: positive>Wish I was in Dallas.. Can I still say ow!? lol Hey...,,<sentiment: positive>Wish I was in Dallas.. Can I still say ow!? lol Hey..., u spelled my name wrong  It`s all good. Thanks for #FF love
898b9a9338,Why did i drive and how did i make it? Ahh margaritas are the BEST!!,positive,<sentiment: positive>Why did i drive and how did i make it,home?  I`m so happy I`m alive,<sentiment: positive>Why did i drive and how did i make ithome?  I`m so happy I`m alive, Ahh margaritas are the BEST!!
27bf96d1b5,"Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!",neutral,<sentiment: neutral>Going to clean my room but thats not hard. i keep my room,clean,<sentiment: neutral>Going to clean my room but thats not hard. i keep my roomclean,"pretty clean really....anyway, i could still be doing better things!!!!"
b4ea682d4b, join the club.,neutral,<sentiment: neutral>join,me on twitter,<sentiment: neutral>joinme on twitter, the club.
c7e96d2411,"Uh, happy mother`s day mum.",positive,"<sentiment: positive>Uh, happy mother",`s day to all the moms out there,"<sentiment: positive>Uh, happy mother`s day to all the moms out there",s day mum.
836dd77850, we have mice in our attic who clog dance,neutral,<sentiment: neutral>we have mice in our,house,<sentiment: neutral>we have mice in ourhouse, attic who clog dance
0197e3ebbc,i need to make more of an effort to meet some of my best online friends like   <3 but **** the money it costs D:,neutral,<sentiment: neutral>i need to make more of an effort to meet some of my best,friends,<sentiment: neutral>i need to make more of an effort to meet some of my bestfriends,online friends like   <3 but **** the money it costs D:
6030362588,_flo well thats not nice... hope ur all good now,neutral,<sentiment: neutral>_flo well thats not nice,,<sentiment: neutral>_flo well thats not nice,.. hope ur all good now
a7f12fa546, http://twitpic.com/3ernb - Loving The Jumper,positive,<sentiment: positive>http://twitpic.com/,65013 -  I love that you are in the kitchen with your mom,<sentiment: positive>http://twitpic.com/65013 -  I love that you are in the kitchen with your mom,3ernb - Loving The Jumper
cda2c56cef, don`t know yet.. no word...   hopeful though!! and some good stuff happening lately so I`m getting excited!,positive,<sentiment: positive>don`t know yet.. no word...   hopeful though!!,,<sentiment: positive>don`t know yet.. no word...   hopeful though!!, and some good stuff happening lately so I`m getting excited!
b1a2c1b94c,Have to sell my car. It`s costing me too much. Can now afford one rollerskate. Bye bye petey,negative,<sentiment: negative>Have to sell my car. It`s costing me too much,money to keep it running,<sentiment: negative>Have to sell my car. It`s costing me too muchmoney to keep it running, Can now afford one rollerskate. Bye bye petey
a0e7618e7a," Ohhh, i really want to see Coraline, it seems really good",positive,"<sentiment: positive>Ohhh, i really want to",go to the beach,"<sentiment: positive>Ohhh, i really want togo to the beach"," see Coraline, it seems really good"
a657e300d0,Sunburn is really bad now. Regretting sitting in the sun without suncream now,negative,<sentiment: negative>Sunburn is really bad now. Regret,ting not wearing a hat,<sentiment: negative>Sunburn is really bad now. Regretting not wearing a hat,ing sitting in the sun without suncream now
9f89432794,"Well, looks like it is going to be another night without my snuggle bug  Missing my Big Girl.",negative,"<sentiment: negative>Well, looks like it is going to be another night",of no sleep,"<sentiment: negative>Well, looks like it is going to be another nightof no sleep",without my snuggle bug  Missing my Big Girl.
9662de1204,Attempting to sleep. My puppy is sick already,negative,<sentiment: negative>Attempting to sleep.,"I`m so tired, but my mind won`t shut off.","<sentiment: negative>Attempting to sleep.I`m so tired, but my mind won`t shut off.",My puppy is sick already
684b2dcea7, but it is a good one,positive,<sentiment: positive>but it is,a good day,<sentiment: positive>but it isa good day, a good one
8f892ed3b2,fall down,neutral,<sentiment: neutral>fall,ing asleep,<sentiment: neutral>falling asleep,down
926f9f5895,watching old skool fall out boy vids,neutral,<sentiment: neutral>watching old sk,ool movies with my mom,<sentiment: neutral>watching old skool movies with my mom,ol fall out boy vids
daaff3f5f6,Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.,negative,<sentiment: negative>Bad week for connectivity...Arlington Panera wifi sucks. Maybe head,to the library,<sentiment: negative>Bad week for connectivity...Arlington Panera wifi sucks. Maybe headto the library,to Legal Seafoods at airport. Dang...missing Metaverse U stream.
f589c8b60d," Yeah, I thought that was very little warning for you guys.   I don`t miss 12-9 shifts 6 days/wk with no break, that`s for sure",negative,"<sentiment: negative>Yeah, I thought that was very little warning for you guys.   I don`t miss",the 100 degree weather though.,"<sentiment: negative>Yeah, I thought that was very little warning for you guys.   I don`t missthe 100 degree weather though."," 12-9 shifts 6 days/wk with no break, that`s for sure"
4cb6f71974, awee!,neutral,<sentiment: neutral>aw,w i miss my family,<sentiment: neutral>aww i miss my family,ee!
71f389a974,Calling it a night .... talk to yall tomorrow,neutral,<sentiment: neutral>Calling it a night....,,<sentiment: neutral>Calling it a night...., talk to yall tomorrow
b847eb1075, haha dork .. That sounds so yummy .. Share!,positive,<sentiment: positive>haha dork.. That,"`s what I do too!  I love the new song by The Fray, it`s so good","<sentiment: positive>haha dork.. That`s what I do too!  I love the new song by The Fray, it`s so good",t sounds so yummy .. Share!
2bffd86b55, wat u doin my bad im mixin this song,negative,<sentiment: negative>wat u doin my,a?,<sentiment: negative>wat u doin mya?, bad im mixin this song
10e991f020," nooooooooo....u never call me anymore  lol...but, i`ve been good too...rick ross is in town, might go 2 his show 2nite ;-)",positive,"<sentiment: positive>nooooooooo....u never call me anymore  lol...but, i`ve been good too",,"<sentiment: positive>nooooooooo....u never call me anymore  lol...but, i`ve been good too","...rick ross is in town, might go 2 his show 2nite ;-)"
cddefa4364, Heard that your dad would be going here in September. Would you also come with him?,neutral,<sentiment: neutral>Heard that your dad would be going here,soon.  I hope he has a good time,<sentiment: neutral>Heard that your dad would be going heresoon.  I hope he has a good time, in September. Would you also come with him?
128a73fbfd," i`ll get my size 40`s out now, straight to the post office  See you later, hun",neutral,<sentiment: neutral>i`ll get my size 40`s out now,,<sentiment: neutral>i`ll get my size 40`s out now,", straight to the post office  See you later, hun"
4bcb9c582c,@ Cleaning the house! going out at 3 to see a soccergame with friends,neutral,<sentiment: neutral>@ Cleaning the house! going out at ,10,<sentiment: neutral>@ Cleaning the house! going out at 10, to see a soccergame with friends
8e8ff8dc66,totally the best part of my day was studying with   haha ok now i`m really leaving holly`s and i`ll be there shortly! peace!,positive,<sentiment: positive>totally the best part of my day was studying with   haha ok now i,`m off to bed,<sentiment: positive>totally the best part of my day was studying with   haha ok now i`m off to bed,m really leaving holly`s and i`ll be there shortly! peace!
3eedba9550,Working on something exciting... and I cannot tweet about it for several months,neutral,<sentiment: neutral>Working on something exciting... and I,`m hungry,<sentiment: neutral>Working on something exciting... and I`m hungry,cannot tweet about it for several months
1e32ad1b17,Happy Mothers` Day to my mom and all the mothers in the world,positive,<sentiment: positive>Happy Mothers` Day to my mom,!,<sentiment: positive>Happy Mothers` Day to my mom!,and all the mothers in the world
c8cfe01c4f,"It`s 1:15 AM, and I hear a helicopter flying over my house. That`s kind of weird. In other news, my headache is back. BOOOOO.",negative,"<sentiment: negative>It`s 1:15 AM, and I hear a helicopter flying over my house.",I`m not sure if I should be scared or excited.,"<sentiment: negative>It`s 1:15 AM, and I hear a helicopter flying over my house.I`m not sure if I should be scared or excited.","That`s kind of weird. In other news, my headache is back. BOOOOO."
b9b532f7a2," U were great, as always. But, can`t we do an east Germany on noko? Or at least provoke them & then go in 4 the kill.",positive,"<sentiment: positive>U were great, as always. But, can`t we do an east Germany on",the west?,"<sentiment: positive>U were great, as always. But, can`t we do an east Germany onthe west?", noko? Or at least provoke them & then go in 4 the kill.
e89cbe91e0,i want to join drama practice today but i can`t,neutral,<sentiment: neutral>i want to join drama,club,<sentiment: neutral>i want to join dramaclub,practice today but i can`t
7c5b5c6f96,"_Jim I so much want to see the screen adaptation of Kick ****, but once i found out Nick cage was in it, my heart sank",negative,<sentiment: negative>_Jim I so much want to see the screen adaptation of Kick ****,. But it`s not going to happen,<sentiment: negative>_Jim I so much want to see the screen adaptation of Kick ****. But it`s not going to happen," but once i found out Nick cage was in it, my heart sank"
397ef3478d,Oh it is so sunny.,negative,<sentiment: negative>Oh it is,so sad to hear that you are sick,<sentiment: negative>Oh it isso sad to hear that you are sick,so sunny.
08ad89c6b0,Hi .. I have the net YAYY.. Im here for a short time though,positive,<sentiment: positive>Hi.. I have the net YAY,!  I`m going to bed now. Goodnight everyone,<sentiment: positive>Hi.. I have the net YAY!  I`m going to bed now. Goodnight everyone,Y.. Im here for a short time though
f19f0c1482,i need to go out of office again.. i am melting..,neutral,<sentiment: neutral>i need to go out of,the house,<sentiment: neutral>i need to go out ofthe house,office again.. i am melting..
9508aeca0c,ok      Love you girls. but work beckons.  Will come back later for #twpp,neutral,<sentiment: neutral>ok      Love you girls. but work beckons,,<sentiment: neutral>ok      Love you girls. but work beckons,  Will come back later for #twpp
692cd6a34b,NKU - I can get that app after all!,neutral,<sentiment: neutral>NKU - I can,`t wait to see you guys!  http://plurk.com/p/72x3p,<sentiment: neutral>NKU - I can`t wait to see you guys!  http://plurk.com/p/72x3p,get that app after all!
90fddcbca5, I miss you terribly,negative,<sentiment: negative>I,`m so tired. I`ve been up since 7am and now it`s 12:30am. I`m going to bed,<sentiment: negative>I`m so tired. I`ve been up since 7am and now it`s 12:30am. I`m going to bed, miss you terribly
7ff53f335c, u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!,neutral,<sentiment: neutral>u can see I just twitted them if its the real xmsir,ius,<sentiment: neutral>u can see I just twitted them if its the real xmsirius,ius that is. Let me know any other contact info. Lets transmit this!
10b9feacd2,I lost 15 dollars. I always lose my money,neutral,<sentiment: neutral>I lost 15 dollars,today. I`m not happy.,<sentiment: neutral>I lost 15 dollarstoday. I`m not happy., I always lose my money
881affa1a2,yeaaaah tangerang in vacation,neutral,<sentiment: neutral>yeaaaah t,aylor swift is on my ipod,<sentiment: neutral>yeaaaah taylor swift is on my ipod,ngerang in vacation
c5ee1ee772,Signing out for the night - have a good Sunday night all,positive,<sentiment: positive>Signing out for the night -,goodnight everyone!,<sentiment: positive>Signing out for the night -goodnight everyone!,have a good Sunday night all
d54d4de7e5,Test another update... sorry for bothering all of u guys,negative,<sentiment: negative>Test another update... sorry,for the spam,<sentiment: negative>Test another update... sorryfor the spam,for bothering all of u guys
e3ba5e82d3,It`s good to be home,positive,<sentiment: positive>It`s good,to be back home,<sentiment: positive>It`s goodto be back home,to be home
9f23e5d8f5,someone doesn`t feel good...,negative,<sentiment: negative>someone doesn`t,love me,<sentiment: negative>someone doesn`tlove me,feel good...
1872e32e07,I feel like I`m on alott of drugs,negative,<sentiment: negative>I feel like I`,m going to be sick  I hate this feeling,<sentiment: negative>I feel like I`m going to be sick  I hate this feeling, on alott of drugs
051025ff7f, you should not be wasting the may bank holiday in the crappy north- you should be down south in brighton where the party`s at,negative,<sentiment: negative>you should not be wasting the may bank holiday in the crappy north,east,<sentiment: negative>you should not be wasting the may bank holiday in the crappy northeast,- you should be down south in brighton where the party`s at
700c41e7c0,AP: North Korea could opt for devastating land assault... http://tinyurl.com/nmg9ht (via _Report) Scary talk to say the least.  mm,negative,<sentiment: negative>AP: North Korea could opt for devastating land assault... http://tinyurl.com/n,7256n,<sentiment: negative>AP: North Korea could opt for devastating land assault... http://tinyurl.com/n7256n,g9ht (via _Report) Scary talk to say the least.  mm
fe51ca37d4, guess I missed out on more than beer and a good time,negative,<sentiment: negative>guess I missed out on more,fun,<sentiment: negative>guess I missed out on morefun, than beer and a good time
bbf1006316,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks,positive,<sentiment: positive>new phone + zero contacts = poo. send me a,message if you have my number,<sentiment: positive>new phone + zero contacts = poo. send me amessage if you have my number,message with your name so i can save your numbers thanks
ea7e409dcc," woah that`s cool  just landed in London about 2 and1/2 hours ago.I LOVE the scenery, beautiful ,",positive,<sentiment: positive>woah that`s cool  just landed in London about 2,hours ago,<sentiment: positive>woah that`s cool  just landed in London about 2hours ago," and1/2 hours ago.I LOVE the scenery, beautiful ,"
8353cc778e, oh ok  well im sendin lots of love ****,positive,<sentiment: positive>oh ok  well im,glad you had fun,<sentiment: positive>oh ok  well imglad you had fun, sendin lots of love ****
bf4c610e53, cool np. It`s got me working on a series of designs.,positive,<sentiment: positive>cool np. It`s got me,thinking about my own life and how I can make it better,<sentiment: positive>cool np. It`s got methinking about my own life and how I can make it better, working on a series of designs.
c4f4b37c8b,very very bad headache that is getting worse by the minute not better.,negative,<sentiment: negative>very very bad headache that is getting,worse,<sentiment: negative>very very bad headache that is gettingworse,worse by the minute not better.
5612d59230," I heard it was disappointing, which I am disappointed by before I`ve even seen it.  What a waste of C. Bale.",negative,"<sentiment: negative>I heard it was disappointing, which I am disappointed by before I`",ve even seen it.  I`m going to see it anyway.,"<sentiment: negative>I heard it was disappointing, which I am disappointed by before I`ve even seen it.  I`m going to see it anyway.",ve even seen it.  What a waste of C. Bale.
e38fab54b2, Thanks. Busy as **** is good in my book.,positive,<sentiment: positive>Thanks. Busy as ****,today,<sentiment: positive>Thanks. Busy as ****today, is good in my book.
a0840086ab,just spent an hour trying to get the newborn bird in my front garden to fly. poor baby  no success!,negative,<sentiment: negative>just spent an hour trying to get the newborn bird in,my backyard to fly,<sentiment: negative>just spent an hour trying to get the newborn bird inmy backyard to fly,my front garden to fly. poor baby  no success!
6fa5a04599,http://twitpic.com/4wtii - new hair going to greeattt use!,positive,<sentiment: positive>http://twitpic.com/4wtii,- I love this picture!,<sentiment: positive>http://twitpic.com/4wtii- I love this picture!,- new hair going to greeattt use!
e96c25a560,I wish I could twitter from the BOOK EXPO but the reception at the Javitz is horrible....,negative,<sentiment: negative>I wish I could twitter from the BOOK EXPO,AMERICA in NYC,<sentiment: negative>I wish I could twitter from the BOOK EXPOAMERICA in NYC,but the reception at the Javitz is horrible....
a8e2c45625,In Study Hall with Brittneyy!!,neutral,<sentiment: neutral>In Study Hall with,my friends.  I miss my boyfriend,<sentiment: neutral>In Study Hall withmy friends.  I miss my boyfriend,Brittneyy!!
65f5ce236f,wants  to come back online so that he can talk about all the gossip and horrible things which transpired today.,negative,<sentiment: negative>wants  to come back online so that he can talk,to me,<sentiment: negative>wants  to come back online so that he can talkto me,about all the gossip and horrible things which transpired today.
f0854a3951,i had the best day ever! i missed him. more tomorrow too,positive,<sentiment: positive>i had the best day ever!,,<sentiment: positive>i had the best day ever!,i missed him. more tomorrow too
0c0d180b5c, Thanks. Appreciate it.,positive,<sentiment: positive>Thanks. Apprec,iate it,<sentiment: positive>Thanks. Appreciate it,iate it.
3a23f53b85, its a nice pair of shoes. i checked other nike shoes if its worth buying... it is,positive,<sentiment: positive>its a nice pair of shoes. i checked,out the site and it looks pretty good,<sentiment: positive>its a nice pair of shoes. i checkedout the site and it looks pretty good, other nike shoes if its worth buying... it is
43288822ee,#thingsmummysaid  You are the result of a broken condom.,negative,<sentiment: negative>#thingsmummysaid  You,are a very good boy. I love you so much.  I miss you already. I love you,<sentiment: negative>#thingsmummysaid  Youare a very good boy. I love you so much.  I miss you already. I love you,are the result of a broken condom.
9d6e14002f,"  How vile are people, they have to remove things that have a value",negative,"<sentiment: negative>How vile are people, they have",no respect for others,"<sentiment: negative>How vile are people, they haveno respect for others",e to remove things that have a value
fdd3a09897,Got some new clothes  and series one of supernatural on dvd,neutral,<sentiment: neutral>Got some new clothes  and,a new pair of shoes,<sentiment: neutral>Got some new clothes  anda new pair of shoes,series one of supernatural on dvd
30eecabd12,@ punkrockchick25 Haha no i just saw a commercial for it. . You wouldnt kill me,neutral,<sentiment: neutral>@ punkrockchick25 Haha no i just,got it today!,<sentiment: neutral>@ punkrockchick25 Haha no i justgot it today!,saw a commercial for it. . You wouldnt kill me
8230f9ad74,makin tea an its stressin me out,negative,<sentiment: negative>makin tea an,watching the new moon movie,<sentiment: negative>makin tea anwatching the new moon movie,its stressin me out
356411fd5a,#thingsmummysaid You need to learn to wash dishes and do laundry because I won`t always be here to do them for you. She was right,positive,<sentiment: positive>#thingsmummysaid You need to learn to wash dishes and do laundry,,<sentiment: positive>#thingsmummysaid You need to learn to wash dishes and do laundry,because I won`t always be here to do them for you. She was right
5609c1212e," Thanks, that was gonna be my next tweet...You the man  Figuratively speaking",positive,"<sentiment: positive>Thanks, that was gonna be my next tweet",,"<sentiment: positive>Thanks, that was gonna be my next tweet",...You the man  Figuratively speaking
e79ca3a450, im missin out on all the fun aww  *cryin* lol,negative,<sentiment: negative>im missin out on all the fun,,<sentiment: negative>im missin out on all the fun, aww  *cryin* lol
cc75fbff94,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q,neutral,<sentiment: neutral>New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okin,awa,<sentiment: neutral>New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa,wa.  Made you look. .. http://tinyurl.com/dm4b3q
3b8b4be00b,My tweetdeck won`t pull up.,neutral,<sentiment: neutral>My tweetdeck won,`t load,<sentiment: neutral>My tweetdeck won`t load,t pull up.
2e982cc27d, She`s the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts,negative,<sentiment: negative>She`s the ruddy manageress - 2nd bad job from her,in a week,<sentiment: negative>She`s the ruddy manageress - 2nd bad job from herin a week,. I can never find a good place beyond 1 or 2 cuts
2b8fcaed04,_possa Happy Happy Bday Baby Girl. Love Ya!!!! Hope you get EVERYTHING you want,positive,<sentiment: positive>_possa Happy Happy Bday Baby Girl.,I love you so much!,<sentiment: positive>_possa Happy Happy Bday Baby Girl.I love you so much!,Love Ya!!!! Hope you get EVERYTHING you want
66f40f0026, but but it was funny when I wrote it,positive,<sentiment: positive>but but it was,so much fun!,<sentiment: positive>but but it wasso much fun!, funny when I wrote it
7cb093f4c3, http://twitpic.com/4jguu - wow that is pretty  x,positive,<sentiment: positive>http://twitpic.com/4j,09z -  I love your hair!,<sentiment: positive>http://twitpic.com/4j09z -  I love your hair!,guu - wow that is pretty  x
7fb2ca19e9, I have popcorn and fruitcake now...but it`s just not the same as Chocolate,neutral,<sentiment: neutral>I have popcorn and fruitcake now...,,<sentiment: neutral>I have popcorn and fruitcake now...,but it`s just not the same as Chocolate
a185f0cc24,"it`s been so nice all day, and now it looks like it`s going to rain...just when i was getting excited about taking photos when i get home",positive,"<sentiment: positive>it`s been so nice all day, and now it looks like it`s going",to rain,"<sentiment: positive>it`s been so nice all day, and now it looks like it`s goingto rain",to rain...just when i was getting excited about taking photos when i get home
736f85408d,So my coworker/friend told me the manager who sent me home is afraid she`s in trouble for sending me home haha. Dumb ****,negative,<sentiment: negative>So my coworker/friend told me the manager who sent me home,early today is leaving.  I`m sad,<sentiment: negative>So my coworker/friend told me the manager who sent me homeearly today is leaving.  I`m sad,is afraid she`s in trouble for sending me home haha. Dumb ****
e0c0860417, I love my mom tooo,positive,<sentiment: positive>I love my,new phone,<sentiment: positive>I love mynew phone, mom tooo
f637b48a5c,Back home after a funeral for my wife`s grandfather today.  Now its time for homework,neutral,<sentiment: neutral>Back home after a funeral for my wife`s,cousin.  I`m not feeling well,<sentiment: neutral>Back home after a funeral for my wife`scousin.  I`m not feeling well,grandfather today.  Now its time for homework
c258bebc27,Going to get a pedicure and the to CPK for lunch,neutral,<sentiment: neutral>Going to get a pedicure,,<sentiment: neutral>Going to get a pedicure,and the to CPK for lunch
21af13b50e,Got approximately 3 hours of sleep last night....I love my life,positive,<sentiment: positive>Got approximately 3 hours of sleep,last night. I`m awake now and ready to go!,<sentiment: positive>Got approximately 3 hours of sleeplast night. I`m awake now and ready to go!,last night....I love my life
9cf0c77bc1,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,positive,<sentiment: positive>Going into town later to get myself a birthday present,,<sentiment: positive>Going into town later to get myself a birthday present,  An iPod Touch will do nicely I think
0d7f89029b, Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool,neutral,<sentiment: neutral>Agreed...this time of the year we should change the motto to,"`I`m not dead yet, I`m just on vacation","<sentiment: neutral>Agreed...this time of the year we should change the motto to`I`m not dead yet, I`m just on vacation", 'The Soggy State'...my backyard looks like a swimming pool
3e99500fa4, laundry instead of sitting here. that darn laundry keeps mocking me.,negative,<sentiment: negative>laundry instead of sitting here.,i hate laundry,<sentiment: negative>laundry instead of sitting here.i hate laundry, that darn laundry keeps mocking me.
34522a55d8," ohh yeahh (: i`m probs gonna be a loner to start with, thanks to the person i was gonna go with be a ****",negative,<sentiment: negative>ohh yeahh (: i`m probs gonna be a loner to,mmorow,<sentiment: negative>ohh yeahh (: i`m probs gonna be a loner tommorow," start with, thanks to the person i was gonna go with be a ****"
12d70a758e,why is it so **** cold ??!,negative,<sentiment: negative>why is it so,hard to find a good job?  i`m tired of being unemployed,<sentiment: negative>why is it sohard to find a good job?  i`m tired of being unemployed,**** cold ??!
dc513a682c,Wondering why it`s so cold - the skylight is open - I left the gas on this morning,negative,<sentiment: negative>Wondering why it`s so cold - the skyl,ight is open,<sentiment: negative>Wondering why it`s so cold - the skylight is open,ght is open - I left the gas on this morning
9e07e4f596,"I`m off to bed. Head just won`t stop giving me pain. ahgg.. Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",negative,<sentiment: negative>I`m off to bed. Head just won`t stop giving me pain. ahgg..,,<sentiment: negative>I`m off to bed. Head just won`t stop giving me pain. ahgg..,"Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro"
9de7ee1962, if you weren`t 'picky' (=precise) i might not find you as interesting to talk to,negative,<sentiment: negative>if you weren`t 'picky' (=precise,") about the details, you would have been a good candidate for the job","<sentiment: negative>if you weren`t 'picky' (=precise) about the details, you would have been a good candidate for the job",) i might not find you as interesting to talk to
5db58f4182, morning you,neutral,<sentiment: neutral>mor,ning all!  I`m off to work now,<sentiment: neutral>morning all!  I`m off to work now,ning you
755a345dc8,that little boy that drowned yesterday lived in our subdivision and went to nicoles school. so so sad.,negative,<sentiment: negative>that little boy that drowned yesterday lived in our subdivision and,went to my school,<sentiment: negative>that little boy that drowned yesterday lived in our subdivision andwent to my school,went to nicoles school. so so sad.
efb43fce11,"Thanks all for coming out tonight, hope ya had fun!",positive,<sentiment: positive>Thanks all for coming out tonight,,<sentiment: positive>Thanks all for coming out tonight, hope ya had fun!
