textID,original,sentiment,prefix,completion,combined,orig_without_prefix
306795507a,and to james`s we go!,neutral,<sentiment: neutral>and to james,.  i`m sorry i`m so late,<sentiment: neutral>and to james.  i`m sorry i`m so late,s we go!
ef2f959764,OH EMM GEE!! QUEBEC IN 16 DAYS. I AM SO EXCITED.,positive,<sentiment: positive>OH EMM GEE!! QUEBEC IN,MAY!!  I`m so excited!!  I`m so excited!!  I`m so excited!!,<sentiment: positive>OH EMM GEE!! QUEBEC INMAY!!  I`m so excited!!  I`m so excited!!  I`m so excited!!,16 DAYS. I AM SO EXCITED.
e4891b511b,Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much Times! Much Love Grandpa!<3 I Never Got To Say My Last 'Goodbye' to Him.,negative,<sentiment: negative>Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much,... I`m Still Crying...,<sentiment: negative>Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much... I`m Still Crying...,Times! Much Love Grandpa!<3 I Never Got To Say My Last 'Goodbye' to Him.
f5e5205d2e," You know I am so ashamed. I did not watch a single episode of the new GH season.  I kept falling asleep, so I gave up.",negative,<sentiment: negative>You know I am so ashamed. I did not watch a single episode of,the new season of the office. I am a bad fan.,<sentiment: negative>You know I am so ashamed. I did not watch a single episode ofthe new season of the office. I am a bad fan.," the new GH season.  I kept falling asleep, so I gave up."
0c37fc95e3, WHEW!  I`m just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words,positive,<sentiment: positive>WHEW!  I`m just going to focus on family time and,not think about work for a few days.  I`m going to the beach with my family tomorrow!,<sentiment: positive>WHEW!  I`m just going to focus on family time andnot think about work for a few days.  I`m going to the beach with my family tomorrow!, more swim suit shopping for the rest of my vacay! Thanks for the kind words
fc2a587094, Have a fantastic time in paradise and drink a few Margeritas for me,positive,<sentiment: positive>Have a fantastic time in paradise and,enjoy the sun,<sentiment: positive>Have a fantastic time in paradise andenjoy the sun, drink a few Margeritas for me
69728f3226,starting twitter,neutral,<sentiment: neutral>starting,to get excited about the weekend.  i hope it`s a good one!,<sentiment: neutral>startingto get excited about the weekend.  i hope it`s a good one!,twitter
da39cbf3e8,"_jlh LOL That`s a special kind of magic, though! ;)  And did you see the special on Discovery?  They think Nessie died.",neutral,"<sentiment: neutral>_jlh LOL That`s a special kind of magic, though! ;) ",I`m going to have to try that one!,"<sentiment: neutral>_jlh LOL That`s a special kind of magic, though! ;) I`m going to have to try that one!",And did you see the special on Discovery?  They think Nessie died.
252a0078c7,"Finally, a beautiful, sunny day in Atlanta. Too bad I`m stuck inside working...",neutral,"<sentiment: neutral>Finally, a beautiful, sunny day in Atlanta",.  I`m going to the park with my doggie.,"<sentiment: neutral>Finally, a beautiful, sunny day in Atlanta.  I`m going to the park with my doggie.", Too bad I`m stuck inside working...
e9c03baff9, I`ll be sure to,neutral,<sentiment: neutral>I`ll,be there.  I`m excited to see you again.,<sentiment: neutral>I`llbe there.  I`m excited to see you again., be sure to
0828b1848f,"ahhhh, very sad",negative,<sentiment: negative>ahhhh,! i hate being sick!,<sentiment: negative>ahhhh! i hate being sick!, very sad
84ba2c6195, HEY HEY ready to come to oklahoma?,neutral,<sentiment: neutral>HEY HEY ready to,go to the movies?,<sentiment: neutral>HEY HEY ready togo to the movies?, come to oklahoma?
a16f652927,OMGosh! it`s 79 degrees and I`m sweating and miserable!  what am i gonna do when i visit the ATX? need..AC! need...AC!,negative,<sentiment: negative>OMGosh! it`s 79 degrees and I`m sweating and miserable!  what,is wrong with me? I`m cold blooded!,<sentiment: negative>OMGosh! it`s 79 degrees and I`m sweating and miserable!  whatis wrong with me? I`m cold blooded!,am i gonna do when i visit the ATX? need..AC! need...AC!
3f6bf57365," Well, I`m glad I`m not the only one! Mine`s so bad I`m having to resort to pulling out the old hairband disguises...",neutral,"<sentiment: neutral>Well, I`m glad I`m not the only one! Mine`s so",bad I can`t even walk,"<sentiment: neutral>Well, I`m glad I`m not the only one! Mine`s sobad I can`t even walk", bad I`m having to resort to pulling out the old hairband disguises...
3266de0475,Currently brushing up on the art and science of selecting good domain names (after having 550 domains the year before with poor results),neutral,<sentiment: neutral>Currently brushing up on the art and science of selecting good domain names,.  I`m not a good name picker.  I need help.  Any suggestions?,<sentiment: neutral>Currently brushing up on the art and science of selecting good domain names.  I`m not a good name picker.  I need help.  Any suggestions?,(after having 550 domains the year before with poor results)
2d8d4624f2, Im pleased hun,positive,<sentiment: positive>Im,going to miss my best friend,<sentiment: positive>Imgoing to miss my best friend, pleased hun
d18a55e49e,alice doesn`t know what to wear to the cinema  <3,negative,<sentiment: negative>alice doesn`t know what to,do,<sentiment: negative>alice doesn`t know what todo,wear to the cinema  <3
c3e4e319b8,I don`t wanna work tonight,negative,<sentiment: negative>I don`t,like the fact that I`m going to miss the last episode of the office,<sentiment: negative>I don`tlike the fact that I`m going to miss the last episode of the office,wanna work tonight
e1b0bb3509, Didn`t even reply to me about how old you are tomorrow?,neutral,<sentiment: neutral>Didn`t even reply to me,.  I`m hurt.,<sentiment: neutral>Didn`t even reply to me.  I`m hurt., about how old you are tomorrow?
0a49d88d14," nevermind....I kept reading and see ya`ll r gonna be in Williamsburg   I`ll mind my business now, lol",negative,<sentiment: negative>nevermind....I kept reading and see ya`ll r gonna,be there,<sentiment: negative>nevermind....I kept reading and see ya`ll r gonnabe there," be in Williamsburg   I`ll mind my business now, lol"
d6dcf8c5ef,jessie has gone away 4 the weekend!! I miss her already,negative,<sentiment: negative>jessie has gone away ,i miss her,<sentiment: negative>jessie has gone away i miss her, the weekend!! I miss her already
d31f0597f5, That`s tonight?! Cool,positive,<sentiment: positive>That`s,why I love you  {link},<sentiment: positive>That`swhy I love you  {link}, tonight?! Cool
da37487780, WILL DO!! (of will did?? lol ) great episode,positive,<sentiment: positive>WILL DO!! (of,"course, I`ll be in the UK at the time  )","<sentiment: positive>WILL DO!! (ofcourse, I`ll be in the UK at the time  )", will did?? lol ) great episode
1496a45408,I didn`t bring my pokemon with me I forgot them at home,neutral,<sentiment: neutral>I didn`t bring my pokemon,cards to school today,<sentiment: neutral>I didn`t bring my pokemoncards to school today,with me I forgot them at home
f3afc03b4c,  I`m trying to get myself moving this morning!,neutral,<sentiment: neutral>I`m trying to,get a job.  I`m not having much luck.,<sentiment: neutral>I`m trying toget a job.  I`m not having much luck.,o get myself moving this morning!
a3cd0a7228, signin autographs would be boring I think! Get wasted 2nite! Have fun! I`m stuck at work,neutral,<sentiment: neutral>signin autographs would be boring I think! Get wasted ,and have fun with it!,<sentiment: neutral>signin autographs would be boring I think! Get wasted and have fun with it!,2nite! Have fun! I`m stuck at work
3ed3cffe21,"yup, def swine flu. I think it was the sausage.",neutral,"<sentiment: neutral>yup, def swine flu",.  i`m still sick,"<sentiment: neutral>yup, def swine flu.  i`m still sick", I think it was the sausage.
1b4612b286,I have a job at camp!!  Only downfall? No midnight showing of Harry Potter for me,neutral,<sentiment: neutral>I have a job at camp!!  Only,"3 weeks left of school, and I`m so excited to be working at camp!","<sentiment: neutral>I have a job at camp!!  Only3 weeks left of school, and I`m so excited to be working at camp!",downfall? No midnight showing of Harry Potter for me
1738ee7f17,Just read a book called 'Gamer Girl' and it wasn`t too bad.,negative,<sentiment: negative>Just read a book called 'Gamer,"Girl' by J. J. Johnson. It was a good read, but I wish there was more to it.","<sentiment: negative>Just read a book called 'GamerGirl' by J. J. Johnson. It was a good read, but I wish there was more to it.",Girl' and it wasn`t too bad.
199d624a97," Have a good day.  I`m checking out Hugh today. Also, be on lookout for best 'cassoulet' recipe you will have ever tasted!",positive,"<sentiment: positive>Have a good day.  I`m checking out Hugh today. Also, be",sure to check out my blog!,"<sentiment: positive>Have a good day.  I`m checking out Hugh today. Also, besure to check out my blog!", on lookout for best 'cassoulet' recipe you will have ever tasted!
f02147d638,awww holly  shes so cute! i hope they let her sing again!,positive,<sentiment: positive>awww holly  shes so cute,,<sentiment: positive>awww holly  shes so cute, i hope they let her sing again!
e57eafee65, Thank you.  I love my tattoos they are all very special to me **** My feet ones are beautiful  ****,positive,<sentiment: positive>Thank you.  I love my tattoos they are all,so special to me.  I`m thinking of getting another one but I`m not sure where yet,<sentiment: positive>Thank you.  I love my tattoos they are allso special to me.  I`m thinking of getting another one but I`m not sure where yet, very special to me **** My feet ones are beautiful  ****
cc7e3d0e3f,"that little girl on BGT  omggg, how can people not feel sorry for her?",negative,<sentiment: negative>that little girl on BGT  omggg,she`s so cute  i`m gonna cry,<sentiment: negative>that little girl on BGT  omgggshe`s so cute  i`m gonna cry, how can people not feel sorry for her?
dc78ad00d3,"woke up early this morning  not happy bout that, headache, dizzy can`t breathe, yeh im still sick",negative,"<sentiment: negative>woke up early this morning  not happy bout that,",but i have to go to work,"<sentiment: negative>woke up early this morning  not happy bout that,but i have to go to work","headache, dizzy can`t breathe, yeh im still sick"
f4855a1986,Had a great weekend... but ate too much I think..  I am looking forward to my trip to Hobart on Friday the 15th....,positive,<sentiment: positive>Had a great weekend... but ate too much I think..  I am,so full right now..,<sentiment: positive>Had a great weekend... but ate too much I think..  I amso full right now..,looking forward to my trip to Hobart on Friday the 15th....
cb349ee334, http://twitpic.com/4wlpv - whooooooooooooa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!,positive,<sentiment: positive>http://twitpic.com/4wlpv - whooooooooooo,! I`m so excited for the new episode of the office!,<sentiment: positive>http://twitpic.com/4wlpv - whooooooooooo! I`m so excited for the new episode of the office!,oa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!
bd115d950b,My brother is making banana shake. Yesterday he made mango shake. He`s our shake guy.,neutral,<sentiment: neutral>My brother is making banana shake. Yesterday he,made strawberry shake.  I`m so jealous.  I`m not a fan of banana shake.,<sentiment: neutral>My brother is making banana shake. Yesterday hemade strawberry shake.  I`m so jealous.  I`m not a fan of banana shake.,made mango shake. He`s our shake guy.
6b6ff812c1," hahaha chivalry`s not dead, just rare",positive,<sentiment: positive>hahaha chivalry,is dead,<sentiment: positive>hahaha chivalryis dead,"`s not dead, just rare"
448c887bd1,"Get yer freak on-it`s Monday! Have a Great one, if it`s possible to have a great Monday!",positive,<sentiment: positive>Get yer freak on-it`s Monday! Have a Great,Day!,<sentiment: positive>Get yer freak on-it`s Monday! Have a GreatDay!,"one, if it`s possible to have a great Monday!"
38b6b897f4,HMV Shinjuku,neutral,<sentiment: neutral>HMV,in the UK are having a 50% off sale on all their DVDs and Blu-rays.  I just bought 3 Blu-rays for 12.50 each,<sentiment: neutral>HMVin the UK are having a 50% off sale on all their DVDs and Blu-rays.  I just bought 3 Blu-rays for 12.50 each,Shinjuku
3e5c571a1a,It`s raining and I`m outside without an umbrella.,neutral,<sentiment: neutral>It`s raining and I`,m at work.  I`m going to miss the sun,<sentiment: neutral>It`s raining and I`m at work.  I`m going to miss the sun, outside without an umbrella.
d4aa6a714a,"Sitting in a shadow of the tree in the heart of the city listening to Panic!..waiting for the bus  thanks,wind,for being so pleasant a ...",positive,<sentiment: positive>Sitting in a shadow of the tree in the heart of the city listening to,the birds chirping.  I love this weather,<sentiment: positive>Sitting in a shadow of the tree in the heart of the city listening tothe birds chirping.  I love this weather,"Panic!..waiting for the bus  thanks,wind,for being so pleasant a ..."
620741fc16,Yeah yesterday I turned 16. My parents rented me out a hummer limo. It was pretty cool,positive,<sentiment: positive>Yeah yesterday I turned 16. My parents rented me,a car for the day. It was awesome.,<sentiment: positive>Yeah yesterday I turned 16. My parents rented mea car for the day. It was awesome.,out a hummer limo. It was pretty cool
5fb30f858b," Probably not, kinda expensive and we have to work. Most people have off weekends, we work.",negative,"<sentiment: negative>Probably not, kinda expensive and we have to work",,"<sentiment: negative>Probably not, kinda expensive and we have to work",". Most people have off weekends, we work."
f321d7a256, Love it! I wish my other half could even name web design ladies,positive,<sentiment: positive>Love it! I wish my other,half would let me do that to him,<sentiment: positive>Love it! I wish my otherhalf would let me do that to him, half could even name web design ladies
850681c6b2,"is feeling sick .... oh well, i reckon those people on the bus cursed me.... Anyways, nighty night all!!",negative,"<sentiment: negative>is feeling sick.... oh well, i reckon those people on",the bus are sick too,"<sentiment: negative>is feeling sick.... oh well, i reckon those people onthe bus are sick too"," the bus cursed me.... Anyways, nighty night all!!"
6fbd9f3ae7,LAST CALL!!,neutral,<sentiment: neutral>LAST,"DAY OF SCHOOL!  I`m so excited, but so sad at the same time","<sentiment: neutral>LASTDAY OF SCHOOL!  I`m so excited, but so sad at the same time",CALL!!
c9c0e975c0,A short 5.25 hours left to go at work,neutral,<sentiment: neutral>A short 5.25,mile run with the dog.  I think I may have pulled a muscle in my back.  I can`t bend over to tie my shoes.,<sentiment: neutral>A short 5.25mile run with the dog.  I think I may have pulled a muscle in my back.  I can`t bend over to tie my shoes.,hours left to go at work
a30a9b4003," Though it was a cold that would go away, turns out it`s a sinus infection that just keeps getting worse and worse by the day.",negative,"<sentiment: negative>Though it was a cold that would go away, turns out it`s",a sinus infection.  I`m so sick of being sick.  I`m going to bed.,"<sentiment: negative>Though it was a cold that would go away, turns out it`sa sinus infection.  I`m so sick of being sick.  I`m going to bed.", a sinus infection that just keeps getting worse and worse by the day.
c23bf94285,"nice night, should be golfing",positive,"<sentiment: positive>nice night,",i`m going to sleep now.  goodnight everyone!,"<sentiment: positive>nice night,i`m going to sleep now.  goodnight everyone!",should be golfing
7f4a82153d,I ... think ... I read `strawberries`  its hard to have a fav char in your comics: I like bad rabbit and the `stud` chic - sent to kid,neutral,<sentiment: neutral>I... think... I read `strawberries`  its hard to have a fav,food when you have so many,<sentiment: neutral>I... think... I read `strawberries`  its hard to have a favfood when you have so many,v char in your comics: I like bad rabbit and the `stud` chic - sent to kid
92b95ebfbf, hush...stop teasing,negative,<sentiment: negative>hush,", you`re making me feel guilty now","<sentiment: negative>hush, you`re making me feel guilty now",...stop teasing
be8e327d50,tried to swat a fly with my Buddhist magazine... bad karma,negative,<sentiment: negative>tried to swat a fly,and hit my finger with the swatter.  now I have a bloody finger.  not cool.  I hate flies.  they are the worst.>  {link},<sentiment: negative>tried to swat a flyand hit my finger with the swatter.  now I have a bloody finger.  not cool.  I hate flies.  they are the worst.>  {link},with my Buddhist magazine... bad karma
238f8d875e, shame Freud can`t follow up on those implications,negative,<sentiment: negative>shame Freud can`t,make it tonight,<sentiment: negative>shame Freud can`tmake it tonight, follow up on those implications
861f5b2008,Just used my last DVD-R for the Windows 7 ISO. Next batch will be Lightscribe dicsc - I want to see how that works,neutral,<sentiment: neutral>Just used my last DVD-R for the Windows 7 ISO. Next batch,of DVDs are going to be Blu-Ray.  I need to get a Blu-Ray drive for my Mac.,<sentiment: neutral>Just used my last DVD-R for the Windows 7 ISO. Next batchof DVDs are going to be Blu-Ray.  I need to get a Blu-Ray drive for my Mac.,will be Lightscribe dicsc - I want to see how that works
7037789f98,you`ve got to read it downwards for it to make sense.,neutral,<sentiment: neutral>you`ve got to read it,.  It`s amazing.  I`m so jealous of you.  I want to go to the UK.  I`ve never been.,<sentiment: neutral>you`ve got to read it.  It`s amazing.  I`m so jealous of you.  I want to go to the UK.  I`ve never been.,downwards for it to make sense.
0aec5ff9a0,is *ugh* what a miserable looking day. 54 degrees. Where did summer go?,negative,<sentiment: negative>is *ugh* what a miserable looking day,outside,<sentiment: negative>is *ugh* what a miserable looking dayoutside, 54 degrees. Where did summer go?
52e7b6c3d1,moving offices  I`m going to miss you Hollywood.,negative,<sentiment: negative>moving offices  I`m,going to miss my old office,<sentiment: negative>moving offices  I`mgoing to miss my old office,going to miss you Hollywood.
eff38f3689,_liden Thanks for the follow Tove!,positive,<sentiment: positive>_liden Thanks for,the follow! I love your blog.  I am a big fan of your work.,<sentiment: positive>_liden Thanks forthe follow! I love your blog.  I am a big fan of your work.,the follow Tove!
df9709f719,dammit.  I need new cupcake tins,negative,<sentiment: negative>dammit.  I,just got a text from my mom saying that my grandpa died.  I can`t believe it.,<sentiment: negative>dammit.  Ijust got a text from my mom saying that my grandpa died.  I can`t believe it.,need new cupcake tins
9c65f93a2b,_marie Justin Timberlake is sooo funny!!,positive,<sentiment: positive>_marie Justin Timberlake,is my favorite.  I love him.,<sentiment: positive>_marie Justin Timberlakeis my favorite.  I love him.,is sooo funny!!
ca75f7e584,"fingers crossed that my neighbor can sign for my UPS package today, otherwise it may be bye-bye pretty skirts",neutral,<sentiment: neutral>fingers crossed that my neighbor can sign for my UPS,package tomorrow. I`m not home until 7:30pm,<sentiment: neutral>fingers crossed that my neighbor can sign for my UPSpackage tomorrow. I`m not home until 7:30pm,"package today, otherwise it may be bye-bye pretty skirts"
c5628b1962,"fear crept in but it`s already been dismissed. now let me do this thing right, coz this time the feelings are there and it`s so different",negative,<sentiment: negative>fear crept in but it`s already been dismissed. now let me do,some work,<sentiment: negative>fear crept in but it`s already been dismissed. now let me dosome work,"this thing right, coz this time the feelings are there and it`s so different"
be6d61ef42, a steak burrito bowl right! I wish I wasn`t too lazy to go downtown,negative,<sentiment: negative>a steak burrito bowl right! I,had a salad and it was so boring,<sentiment: negative>a steak burrito bowl right! Ihad a salad and it was so boring, wish I wasn`t too lazy to go downtown
f8d2395684,im wearing a certain tye dye tshirt at the moment. and it misses its 8 counterparts...,negative,<sentiment: negative>im wearing a certain tye dye tshirt at,"the moment, and i cant find my black converse","<sentiment: negative>im wearing a certain tye dye tshirt atthe moment, and i cant find my black converse",the moment. and it misses its 8 counterparts...
63d6ff064f,after 11 months....back to twitter again,neutral,<sentiment: neutral>after 11 months,"of waiting, I finally got my new phone  |  {link}  what do you think?","<sentiment: neutral>after 11 monthsof waiting, I finally got my new phone  |  {link}  what do you think?",...back to twitter again
93b34b1964, i skyped u  las nite,neutral,<sentiment: neutral>i skyped u,and u didnt answer,<sentiment: neutral>i skyped uand u didnt answer,  las nite
47a47bd1a0,New Article: http://tinyurl.com/c6mek5. Let me know what you think...,neutral,<sentiment: neutral>New Article: http://tinyurl.com/c6,d3q7  {link}  I`m going to miss this guy!,<sentiment: neutral>New Article: http://tinyurl.com/c6d3q7  {link}  I`m going to miss this guy!,ek5. Let me know what you think...
84548ab6e2,Your the supporter  its totally up to you,neutral,<sentiment: neutral>Your the supporter ,I`m the one who`s always there for you,<sentiment: neutral>Your the supporter I`m the one who`s always there for you,its totally up to you
2e56c6a83e,Truly sad... My cheap little camcorder just shot craps.....,negative,<sentiment: negative>Truly sad... My cheap little,phone died on me,<sentiment: negative>Truly sad... My cheap littlephone died on me,camcorder just shot craps.....
e5d88bca69, jia you !,neutral,<sentiment: neutral>j,us got back from the movies. it was a good movie but i was so tired that i fell asleep 3 times,<sentiment: neutral>jus got back from the movies. it was a good movie but i was so tired that i fell asleep 3 times,ia you !
e1dbabfca3, And I still recall how helpful you were way back when as I struggled on an AR contest question...,positive,<sentiment: positive>And I still recall how helpful you were way back,when I was trying to get my first Mac running.  Thanks for that.,<sentiment: positive>And I still recall how helpful you were way backwhen I was trying to get my first Mac running.  Thanks for that., when as I struggled on an AR contest question...
a4b7cca240,has to go to sleep but is not sleepy at all!!,neutral,<sentiment: neutral>has to go to sleep but,i have to wake up at 5:30am  i hate this job,<sentiment: neutral>has to go to sleep buti have to wake up at 5:30am  i hate this job,is not sleepy at all!!
02ea3e88bb,  i hate when that happens. i hope you figure it out soon!,neutral,<sentiment: neutral>i hate when that happens. i,`m sorry,<sentiment: neutral>i hate when that happens. i`m sorry,i hope you figure it out soon!
2e94c6bf84,sweet nk dreams love you all,positive,<sentiment: positive>sweet nk dreams,2 all my tweeps,<sentiment: positive>sweet nk dreams2 all my tweeps,love you all
a85e779682, omg that was my twin sister`s fav song,positive,<sentiment: positive>omg that was my,first thought too!  i`m so excited!,<sentiment: positive>omg that was myfirst thought too!  i`m so excited!, twin sister`s fav song
5773cb0640, how poetic.. great going.. keep them coming,positive,<sentiment: positive>how poetic.. great,start to the day,<sentiment: positive>how poetic.. greatstart to the day, going.. keep them coming
7a5e6a6349,There is ALWAYS one JOYKILL in the crowd!    haters!,negative,<sentiment: negative>There is ALWAYS one JOYKILL,ER in the room.  I hate those people.  I wish I could just punch them in the face.  I know it`s not nice but...,<sentiment: negative>There is ALWAYS one JOYKILLER in the room.  I hate those people.  I wish I could just punch them in the face.  I know it`s not nice but...,in the crowd!    haters!
bc3c21ca4e, you were greeeeeeaaaaatttttttt babe!! It was amazing!,positive,<sentiment: positive>you were greeeeeeaaaaatttt,t!,<sentiment: positive>you were greeeeeeaaaaattttt!,tttt babe!! It was amazing!
07a3ac5a80,  Happy Belated birthday hun!! My net broke  This is the first chance i`ve had to get online! Luff Yooooooo xxxxxxxx,positive,<sentiment: positive>Happy Belated birthday hun!! My net broke  This is the first chance,I`ve had to say it  Hope you had a great day,<sentiment: positive>Happy Belated birthday hun!! My net broke  This is the first chanceI`ve had to say it  Hope you had a great day,e i`ve had to get online! Luff Yooooooo xxxxxxxx
f4032fd33c,everyones just set to 'Away' on msn.. nobody to talk to :\,negative,<sentiment: negative>everyones just set to 'Away',and no one is on 24/7,<sentiment: negative>everyones just set to 'Away'and no one is on 24/7,on msn.. nobody to talk to :\
5865232bd7," well, my question is on your blog post",neutral,"<sentiment: neutral>well, my question","is, do you know of any good places to get a good deal on a new laptop?  i`m looking for something under $1000...","<sentiment: neutral>well, my questionis, do you know of any good places to get a good deal on a new laptop?  i`m looking for something under $1000...", is on your blog post
da76e6c8e1, aww!  happy mother`s day to you too girlie! kingston is lucky to have such a great mommy!,positive,<sentiment: positive>aww!  happy mother`s day to you too girl,!,<sentiment: positive>aww!  happy mother`s day to you too girl!,ie! kingston is lucky to have such a great mommy!
f68a3ece4b,_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!,neutral,<sentiment: neutral>_twitz lol...hiiii yourself. Maybe lay,off the coffee?,<sentiment: neutral>_twitz lol...hiiii yourself. Maybe layoff the coffee?,off the patron and down a bottle of water!
3b388efbe6,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! <3,negative,<sentiment: negative>got to see 2 of my favorite guys back on long island  heading,home now,<sentiment: negative>got to see 2 of my favorite guys back on long island  headinghome now,back to the city tomorrow or monday to be with the boyfriend! <3
8247622f9b,my girl friend also dropped me,neutral,<sentiment: neutral>my girl friend,is going to be a junior in high school next year,<sentiment: neutral>my girl friendis going to be a junior in high school next year,also dropped me
47e8896447,thinking about recent job opportunities and hoping to get one! and gettng ready for church,positive,<sentiment: positive>thinking about recent job opportunities and hoping to get,a call back soon,<sentiment: positive>thinking about recent job opportunities and hoping to geta call back soon,one! and gettng ready for church
df320b92cd,Off to a wedding!,neutral,<sentiment: neutral>Off to,bed.  I`m going to miss the sun tomorrow,<sentiment: neutral>Off tobed.  I`m going to miss the sun tomorrow,a wedding!
b9285b80a9,Not well again   it`s definitely not hayfever,negative,<sentiment: negative>Not well again   it,`s a bad day,<sentiment: negative>Not well again   it`s a bad day,s definitely not hayfever
449d73bf4f,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day.",positive,<sentiment: positive>you tell yo mamma an em i axe how she d,unnit?,<sentiment: positive>you tell yo mamma an em i axe how she dunnit?,"rrin, and that i said happy mothers day."
02883c7ab1, yes! the pool opened this weekend,neutral,<sentiment: neutral>yes! the,one with the big red lips!  i love her!,<sentiment: neutral>yes! theone with the big red lips!  i love her!, pool opened this weekend
22d22bda0a,on my way homee  i love long car rides<3,positive,<sentiment: positive>on my way homee ,i love you all!,<sentiment: positive>on my way homee i love you all!,i love long car rides<3
1e52917c17, we`ll miss you! I`m sad I didn`t get to meet you,negative,<sentiment: negative>we`ll miss you! I`,ll see you in a few weeks,<sentiment: negative>we`ll miss you! I`ll see you in a few weeks,m sad I didn`t get to meet you
bf9189459f, me too Tatiiiii!!!,neutral,<sentiment: neutral>me too Tat,! I`m still trying to get over the fact that I`m going to be 20 in 2 months,<sentiment: neutral>me too Tat! I`m still trying to get over the fact that I`m going to be 20 in 2 months,iiiii!!!
6999d42bd9,"That didn`t take long.. A fragment of bone did not heal to the major bone, it is now being reabsorbed by my body, may need fix in future",neutral,<sentiment: neutral>That didn`t take long.. A fragment of bone did not heal to the major bone,and is now causing a lot of pain..  I`m off to the ER,<sentiment: neutral>That didn`t take long.. A fragment of bone did not heal to the major boneand is now causing a lot of pain..  I`m off to the ER," it is now being reabsorbed by my body, may need fix in future"
3289389558, aww dont cry ashley,positive,<sentiment: positive>aww dont,"worry, i`m sure you`ll be fine.  i`m sure you`ll be fine","<sentiment: positive>aww dontworry, i`m sure you`ll be fine.  i`m sure you`ll be fine", cry ashley
c63415814e,I don`t want her to leave..,neutral,<sentiment: neutral>I don`t want,to go to school today,<sentiment: neutral>I don`t wantto go to school today,her to leave..
d9bc353713,farewelling an employee tonight...,neutral,<sentiment: neutral>farewelling,my best friend.  i`m gonna miss her so much,<sentiment: neutral>farewellingmy best friend.  i`m gonna miss her so much,an employee tonight...
da4a26cd96,So  is on SNL tonight! it`s going to be a HILARIOUS,positive,<sentiment: positive>So  is on SNL tonight! it,`s gonna be awesome!,<sentiment: positive>So  is on SNL tonight! it`s gonna be awesome!,s going to be a HILARIOUS
b59a892581,   I love you,positive,<sentiment: positive>I,`m not sure if I`m going to be able to make it to the party,<sentiment: positive>I`m not sure if I`m going to be able to make it to the party, I love you
d9564b50ef,"yay playing scattegories and being random with Joel, May & Sherman",neutral,<sentiment: neutral>yay playing scattegories and,drinking wine with the girls,<sentiment: neutral>yay playing scattegories anddrinking wine with the girls,"being random with Joel, May & Sherman"
e19ed00091,"I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth.",neutral,"<sentiment: neutral>I just managed to stab a piece of bhuja (hot, of course)",with my fork.  I think it`s gone in my finger.  Ouch!,"<sentiment: neutral>I just managed to stab a piece of bhuja (hot, of course)with my fork.  I think it`s gone in my finger.  Ouch!","into the roof of my mouth. Blood everywhere - well, at least in my mouth."
